time,B&H,Classical,Fuzzy,Fuzzy C,Fuzzy PSO,Fuzzy C PSO
1699383600,3121.8402566801624,3121.8402566801624,,,,
1699416000,3120.0748363251505,3120.0748363251505,,,,
1699419600,3119.508720625953,3119.508720625953,,,,
1699423200,3121.6557174787085,3121.6557174787085,,,,
1699426800,3122.1727351631857,3122.1727351631857,,,,
1699430400,3120.768725390343,3120.768725390343,,,,
1699434000,3131.664582492691,3131.664582492691,2138.2811482880816,,,
1699437600,3122.964816153827,3122.964816153827,,,,
1699441200,3117.5617802191555,3117.5617802191555,,,,
1699444800,3117.648076699663,3117.648076699663,,,,
1699448400,3122.3714695324957,3122.3714695324957,2154.4570867725324,,,
1699452000,3121.0436059939166,3121.0436059939166,,,,
1699455600,3129.3683945027215,3129.3683945027215,2183.8863724541634,3017.538097554144,3002.597730707901,2971.224619891584
1699459200,3124.1432672832993,3124.1432672832993,,,,
1699462800,3125.486017995313,3125.486017995313,,,,
1699466400,3125.246108524688,3125.246108524688,,,,
1699470000,3122.898942438622,3122.898942438622,,,,
1699502400,3119.980665236568,3119.980665236568,2170.243126269924,,,
1699506000,3122.585926536396,3122.585926536396,2159.9241578359547,,,
1699509600,3120.96398227759,3120.96398227759,,,,
1699513200,3118.4231970591827,3118.4231970591827,,,,
1699516800,3117.968680311358,3117.968680311358,2163.1356226791677,3020.539550162787,3005.599183316544,2974.226072500227
1699520400,3110.7412882946846,3110.7412882946846,2174.462856070327,,,
1699524000,3104.072887587177,3104.072887587177,,,,
1699527600,3102.9341170999164,3102.9341170999164,2126.6149553297128,3023.5750619773817,3008.634695131139,2977.261584314822
1699531200,3096.6783414878355,3096.6783414878355,1543.4449485250689,3022.60995729435,,2976.29647963179
1699534800,3084.9750480312514,3084.9750480312514,1294.3569631138012,,,
1699538400,3074.3122720224815,3074.3122720224815,1065.9948250126354,3014.486015596612,,2968.1725379340523
1699542000,3081.2894936773273,3081.2894936773273,,,,
1699545600,3080.183302400033,3080.183302400033,,,,
1699549200,3086.8650037531015,3086.8650037531015,,,,
1699552800,3076.3155537266994,3076.3155537266994,,,,
1699556400,3074.7045708511587,3074.7045708511587,,,,
